"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Densità","Quota","Type","Count_120","Count_180"
2022,4,-1.53422503310848,-0.835117240377159,-0.595808412546667,0.979712863115973,0.0255405502288861,0.90808272038478,0.603004413282024,6665,1708.17204301075,"369","urban",5,0
2022,5,-0.0620842274343119,-0.291312923901726,-0.249368122861245,0.945384981946294,0.644677816913619,1.08577732037666,-0.202903900161151,6665,1708.17204301075,"369","urban",16,1
2022,6,0.939932839801373,-0.159635792936163,-0.673858187112425,1.62683981219332,1.15468357499477,1.57578364156642,1.4089127267252,6665,1708.17204301075,"369","urban",19,5
2022,7,1.69941646529395,-1.09916323958166,-1.35213590543548,1.67833163394786,1.26647809802197,1.73193950216536,-0.202903900161151,6665,1708.17204301075,"369","urban",28,10
2022,8,1.17537345232828,-0.583324872872272,-1.0046885218847,0.948864159091857,0.507315185164332,1.00500704765307,-0.202903900161151,6665,1708.17204301075,"369","urban",26,3
2022,9,-0.127434663610986,-0.193333280110089,-0.283609314283645,0.671728370684706,-0.723266950248438,0.657694874941667,-0.202903900161151,6665,1708.17204301075,"369","urban",6,0
2022,10,-0.586815864595757,0.71961169131609,-0.430645018626874,-0.351188367638809,-1.81677630582198,-0.448857861371454,0.603004413282024,6665,1708.17204301075,"369","urban",0,0
2010,4,-1.27307578394026,-0.488952144863176,-0.221169494631037,0.177994476203484,0.123607867953353,0.15691918405544,-0.202903900161151,6691,1103.02258988228,"77","urban",0,0
2010,5,-0.490408477190772,1.20728646903847,0.747654803849703,0.277382969995461,0.327425843486748,0.439615138587984,-0.202903900161151,6691,1103.02258988228,"77","urban",9,0
2010,6,0.591259455353343,-0.36794753182953,-0.47092877324146,-0.146767381574209,0.887999437532181,-0.176931276535371,-1.00881221360433,6691,1103.02258988228,"77","urban",13,0
2010,7,1.53621253090122,-1.31113130406281,-1.38234872139642,0.432786215831265,1.29915437194451,0.601155684035158,0.603004413282024,6691,1103.02258988228,"77","urban",NA,NA
2010,8,0.744294705788829,0.907863049281872,-0.0831976350760864,0.101104661286242,0.0385023653316417,0.439615138587984,0.603004413282024,6691,1103.02258988228,"77","urban",3,0
2010,9,-0.123876771932938,0.174275670878208,-0.0494599905863765,-0.500290437088698,-0.775003251725108,-0.343856506830788,-0.202903900161151,6691,1103.02258988228,"77","urban",1,0
2010,10,-1.40627865753814,0.485409214476771,-0.143623266997964,0.176486832773733,-2.05773835073527,-0.0450064977535161,0.603004413282024,6691,1103.02258988228,"77","urban",0,0
2011,4,-0.737257297227254,-1.62700818896445,-1.6104554819015,0.476391902722482,0.543184359033587,0.407307029498553,0.603004413282024,6691,1104.50206808781,"77","urban",1,0
2011,5,0.163095884575905,-1.16438418249893,-1.26149745755267,0.51396701589473,1.18760667593447,0.439615138587984,0.603004413282024,6691,1104.50206808781,"77","urban",17,3
2011,6,0.530063718491027,-0.132065121612041,0.309568972416104,-0.559011215801271,0.693970757367258,-0.427319121978483,-1.00881221360433,6691,1104.50206808781,"77","urban",11,3
2011,7,0.860672194870568,-0.925734823187984,-0.717666770255783,0.242591198539685,0.942093050246112,0.116534047693658,-0.202903900161151,6691,1104.50206808781,"77","urban",18,2
2011,8,1.50522444209247,-1.34522406967866,-1.42766794533783,-0.642279522152085,0.70500324569371,-0.691168679542191,-0.202903900161151,6691,1104.50206808781,"77","urban",26,4
2011,9,0.685899373989232,-0.416962058627971,-1.03288715011491,-0.858607025559301,-0.639098937398304,-0.928094812864711,-1.00881221360433,6691,1104.50206808781,"77","urban",14,0
2011,10,-0.951098064147453,-0.841244056226962,-1.15575260168939,-0.00559010451146121,-1.52642621279706,-0.125776770477104,0.603004413282024,6691,1104.50206808781,"77","urban",4,0
