"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"34","Femmine","10316","10499","10747","10880","11375","10983","10453","10061","9423","8905","8806","8400","8615","8546","8963","9256","9191","9130"
"34","Totale","21079","21231","21584","21840","22796","21664","21034","20050","18675","17471","17351","17042","17389","17759","18398","18782","18679","18808"
"35","Maschi","11060","10686","10584","11290","10984","11099","10468","10437","9990","9379","8874","8877","9132","9226","9497","9703","9773","9731"
"35","Femmine","10733","10330","10492","11104","10920","11260","10836","10451","10252","9679","9202","9020","8741","8905","8730","9207","9534","9386"
"35","Totale","21793","21016","21076","22394","21904","22359","21304","20888","20242","19058","18076","17897","17873","18131","18227","18910","19307","19117"
"36","Maschi","10940","10967","10586","10957","11326","10803","10931","10247","10439","10080","9591","9109","9284","9468","9474","9640","9919","10004"
"36","Femmine","10846","10697","10340","10780","11150","10784","11116","10749","10582","10437","9943","9355","9370","9036","9107","8914","9422","9714"
"36","Totale","21786","21664","20926","21737","22476","21587","22047","20996","21021","20517","19534","18464","18654","18504","18581","18554","19341","19718"
"37","Maschi","10763","10825","10834","10906","10993","11091","10647","10734","10224","10527","10313","9797","9599","9662","9682","9632","9843","10110"
"37","Femmine","10587","10807","10716","10729","10907","10972","10726","10979","10831","10707","10646","10096","9635","9534","9204","9250","9062","9590"
"37","Totale","21350","21632","21550","21635","21900","22063","21373","21713","21055","21234","20959","19893","19234","19196","18886","18882","18905","19700"
"38","Maschi","9998","10663","10766","11142","10849","10847","10872","10382","10761","10333","10730","10521","10139","9960","9859","9830","9733","9957"
"38","Femmine","10103","10512","10767","11030","10751","10800","10863","10667","11057","11032","11003","10766","10339","9803","9694","9307","9385","9207"
"38","Totale","20101","21175","21533","22172","21600","21647","21735","21049","21818","21365","21733","21287","20478","19763","19553","19137","19118","19164"
"39","Maschi","9392","9839","10602","11061","11121","10700","10641","10735","10367","10819","10449","10859","10867","10296","10100","10004","9956","9845"
