"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"51","Femmine","42","34","40","23","23","25","28","28","30","38","21","40","31","33","43","33","36","37"
"51","Totale","75","69","66","49","57","53","56","67","64","76","58","65","65","67","88","78","71","67"
"52","Maschi","45","34","35","27","25","38","27","29","37","33","38","38","24","33","34","45","44","36"
"52","Femmine","35","42","34","39","23","23","24","27","31","30","38","22","38","30","33","45","34","36"
"52","Totale","80","76","69","66","48","61","51","56","68","63","76","60","62","63","67","90","78","72"
"53","Maschi","32","45","34","36","28","25","37","29","31","35","32","36","38","24","33","35","42","40"
"53","Femmine","39","33","42","34","40","23","24","24","26","32","30","38","21","38","30","33","45","34"
"53","Totale","71","78","76","70","68","48","61","53","57","67","62","74","59","62","63","68","87","74"
"54","Maschi","42","32","45","33","35","28","25","37","29","32","33","33","35","38","26","34","35","41"
"54","Femmine","33","39","33","42","34","39","24","24","23","26","31","30","38","21","38","31","33","44"
"54","Totale","75","71","78","75","69","67","49","61","52","58","64","63","73","59","64","65","68","85"
"55","Maschi","23","44","33","45","34","37","28","24","39","28","32","34","33","35","38","28","33","32"
"55","Femmine","19","33","39","32","43","34","37","25","24","23","26","32","28","37","22","38","31","32"
"55","Totale","42","77","72","77","77","71","65","49","63","51","58","66","61","72","60","66","64","64"
"56","Maschi","25","24","44","33","45","34","35","28","24","37","28","31","37","33","35","40","28","33"
"56","Femmine","19","19","33","39","32","43","34","37","23","24","23","26","34","28","37","22","38","30"
"56","Totale","44","43","77","72","77","77","69","65","47","61","51","57","71","61","72","62","66","63"
"57","Maschi","25","25","24","43","34","44","33","35","28","23","36","28","30","37","33","34","39","26"
"57","Femmine","22","19","19","32","40","32","43","33","38","24","24","23","25","34","28","37","23","38"
"57","Totale","47","44","43","75","74","76","76","68","66","47","60","51","55","71","61","71","62","64"
"58","Maschi","26","26","25","24","43","33","44","32","36","27","21","36","28","27","38","33","34","38"
"58","Femmine","19","20","21","20","33","40","32","43","35","38","24","25","23","25","35","27","37","25"
"58","Totale","45","46","46","44","76","73","76","75","71","65","45","61","51","52","73","60","71","63"
"59","Maschi","18","27","25","27","24","42","31","44","32","35","26","21","36","28","27","38","33","34"
"59","Femmine","24","19","20","22","20","33","37","32","43","32","37","24","25","25","24","34","26","37"
"59","Totale","42","46","45","49","44","75","68","76","75","67","63","45","61","53","51","72","59","71"
"60","Maschi","21","17","25","25","26","24","44","30","41","32","35","26","21","36","29","27","38","33"
"60","Femmine","22","23","19","20","23","21","33","38","31","43","32","37","24","24","23","25","34","27"
"60","Totale","43","40","44","45","49","45","77","68","72","75","67","63","45","60","52","52","72","60"
"61","Maschi","21","21","17","21","24","26","24","44","33","41","32","35","23","21","34","29","27","36"
"61","Femmine","24","23","22","20","21","23","21","33","39","32","43","31","37","24","24","22","26","32"
"61","Totale","45","44","39","41","45","49","45","77","72","73","75","66","60","45","58","51","53","68"
"62","Maschi","29","22","22","15","22","24","27","24","44","34","41","32","35","23","21","35","29","27"
"62","Femmine","21","25","23","22","20","21","23","21","31","39","32","43","30","37","24","24","22","25"
"62","Totale","50","47","45","37","42","45","50","45","75","73","73","75","65","60","45","59","51","52"
"63","Maschi","31","30","21","20","15","22","23","26","24","43","34","41","30","36","24","20","35","27"
"63","Femmine","37","24","26","22","23","20","21","21","20","31","38","32","40","29","37","24","24","23"
"63","Totale","68","54","47","42","38","42","44","47","44","74","72","73","70","65","61","44","59","50"
"64","Maschi","22","31","30","21","21","14","22","23","24","23","43","31","40","30","36","24","20","32"
"64","Femmine","27","37","24","24","22","23","20","22","20","20","31","39","33","40","29","36","23","24"
"64","Totale","49","68","54","45","43","37","42","45","44","43","74","70","73","70","65","60","43","56"
"65","Maschi","26","22","31","30","21","20","14","22","23","24","22","42","32","38","30","35","25","20"
"65","Femmine","20","26","37","24","23","22","23","19","22","20","20","31","41","32","40","29","35","23"
"65","Totale","46","48","68","54","44","42","37","41","45","44","42","73","73","70","70","64","60","43"
"66","Maschi","19","27","21","29","30","20","21","14","22","22","24","23","38","32","38","30","36","25"
