"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"71","Femmine","12","7","7","12","11","11","10","11","9","13","9","11","15","9","18","7","13","16"
"71","Totale","18","15","13","25","25","21","19","15","22","35","18","23","24","24","27","19","26","32"
"72","Maschi","8","6","8","5","13","12","10","7","3","13","21","9","12","9","15","9","11","14"
"72","Femmine","9","13","7","7","12","10","12","9","11","9","13","9","10","15","9","18","6","13"
"72","Totale","17","19","15","12","25","22","22","16","14","22","34","18","22","24","24","27","17","27"
"73","Maschi","8","8","5","8","4","13","14","10","7","3","13","21","9","12","9","15","9","11"
"73","Femmine","8","10","12","7","7","12","10","10","10","9","9","13","9","10","15","9","18","7"
"73","Totale","16","18","17","15","11","25","24","20","17","12","22","34","18","22","24","24","27","18"
"74","Maschi","5","8","7","5","8","4","12","14","11","7","3","13","21","9","12","9","14","9"
"74","Femmine","12","8","10","11","7","6","12","12","8","9","8","9","13","9","10","15","9","19"
"74","Totale","17","16","17","16","15","10","24","26","19","16","11","22","34","18","22","24","23","28"
"75","Maschi","8","5","7","6","5","8","2","12","14","11","7","3","14","21","8","12","9","14"
"75","Femmine","11","12","8","10","11","7","6","11","12","8","9","8","9","13","9","10","15","10"
"75","Totale","19","17","15","16","16","15","8","23","26","19","16","11","23","34","17","22","24","24"
"76","Maschi","4","8","5","6","6","5","7","2","12","12","10","7","3","14","20","8","12","9"
"76","Femmine","9","11","12","8","9","11","7","6","11","11","7","9","8","9","13","10","9","15"
"76","Totale","13","19","17","14","15","16","14","8","23","23","17","16","11","23","33","18","21","24"
"77","Maschi","4","4","8","5","5","6","5","7","2","12","11","10","7","5","13","20","8","12"
"77","Femmine","8","9","11","11","8","9","11","8","6","11","10","7","9","8","9","13","11","9"
"77","Totale","12","13","19","16","13","15","16","15","8","23","21","17","16","13","22","33","19","21"
"78","Maschi","3","3","4","8","5","5","6","5","7","4","12","10","9","7","5","13","20","7"
"78","Femmine","4","8","9","10","12","8","6","11","9","6","11","10","8","8","8","9","13","11"
"78","Totale","7","11","13","18","17","13","12","16","16","10","23","20","17","15","13","22","33","18"
"79","Maschi","4","3","3","4","9","5","6","6","4","8","4","10","9","8","7","5","12","16"
"79","Femmine","9","4","8","8","10","12","7","6","11","9","6","11","9","8","8","6","8","12"
"79","Totale","13","7","11","12","19","17","13","12","15","17","10","21","18","16","15","11","20","28"
"80","Maschi","1","4","3","3","3","10","4","6","6","4","8","2","9","9","8","7","2","11"
"80","Femmine","8","9","4","8","8","11","12","6","5","10","9","6","11","10","8","8","6","8"
"80","Totale","9","13","7","11","11","21","16","12","11","14","17","8","20","19","16","15","8","19"
"81","Maschi","2","1","4","3","3","3","8","5","6","6","4","8","2","9","9","7","7","2"
"81","Femmine","9","8","10","3","7","8","11","12","6","5","10","8","6","10","8","8","8","7"
"81","Totale","11","9","14","6","10","11","19","17","12","11","14","16","8","19","17","15","15","9"
"82","Maschi","1","1","1","4","3","3","3","8","5","5","6","3","7","3","9","9","7","7"
"82","Femmine","3","9","7","9","3","6","8","10","12","5","5","10","7","5","10","7","8","8"
"82","Totale","4","10","8","13","6","9","11","18","17","10","11","13","14","8","19","16","15","15"
"83","Maschi","2","1","1","1","5","1","2","1","6","3","5","6","3","6","3","9","9","6"
"83","Femmine","3","3","9","6","9","3","7","8","10","12","5","4","8","6","5","9","7","7"
"83","Totale","5","4","10","7","14","4","9","9","16","15","10","10","11","12","8","18","16","13"
"84","Maschi","2","2","1","1","0","2","0","1","2","6","2","5","6","3","4","3","8","8"
"84","Femmine","1","3","3","8","6","10","3","7","8","9","12","5","4","7","6","5","9","7"
"84","Totale","3","5","4","9","6","12","3","8","10","15","14","10","10","10","10","8","17","15"
"85","Maschi","3","2","2","1","0","0","2","0","1","2","5","2","5","5","3","5","5","5"
"85","Femmine","3","1","2","3","7","6","10","3","8","7","8","12","3","4","6","6","5","8"
"85","Totale","6","3","4","4","7","6","12","3","9","9","13","14","8","9","9","11","10","13"
"86","Maschi","0","3","2","2","1","0","0","2","0","2","2","2","2","4","5","3","5","4"
"86","Femmine","2","3","1","2","3","7","5","10","3","7","6","8","9","3","3","6","5","4"
"86","Totale","2","6","3","4","4","7","5","12","3","9","8","10","11","7","8","9","10","8"
"87","Maschi","1","0","3","1","3","0","1","0","2","0","2","1","1","3","1","4","2","4"
"87","Femmine","4","2","2","1","2","0","6","5","10","3","7","4","10","9","3","3","6","5"
"87","Totale","5","2","5","2","5","0","7","5","12","3","9","5","11","12","4","7","8","9"
"88","Maschi","1","1","0","1","1","2","0","1","0","2","0","2","1","1","3","1","4","1"
"88","Femmine","1","4","2","2","1","2","0","6","5","9","3","6","4","9","8","2","3","5"
"88","Totale","2","5","2","3","2","4","0","7","5","11","3","8","5","10","11","3","7","6"
"89","Maschi","0","1","1","0","1","1","2","0","1","0","2","0","2","0","1","3","0","4"
