"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"88","Maschi","0","0","2","1","0","1","0","1","1","0","1","1","1","1","2","0","1","0"
"88","Femmine","0","3","4","3","0","0","2","5","2","4","5","0","1","3","3","4","3","3"
"88","Totale","0","3","6","4","0","1","2","6","3","4","6","1","2","4","5","4","4","3"
"89","Maschi","1","0","0","0","0","0","0","0","1","1","0","1","0","0","1","2","0","0"
"89","Femmine","2","0","0","4","3","0","0","2","5","1","3","4","0","0","3","1","2","2"
"89","Totale","3","0","0","4","3","0","0","2","6","2","3","5","0","0","4","3","2","2"
"90","Maschi","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","2","0"
"90","Femmine","7","3","0","1","4","1","0","0","2","3","1","3","4","0","0","3","1","2"
"90","Totale","8","3","0","1","4","1","0","0","2","4","2","3","5","0","0","3","3","2"
"91","Maschi","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"91","Femmine","3","5","2","0","2","3","1","0","0","0","3","1","4","4","0","0","3","1"
"91","Totale","3","6","2","0","2","3","1","0","0","0","4","2","4","4","0","0","3","2"
"92","Maschi","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"92","Femmine","3","3","2","2","0","3","3","1","0","0","0","3","1","4","3","0","0","3"
"92","Totale","3","3","2","2","0","3","3","1","0","0","0","4","2","4","3","0","0","3"
"93","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"93","Femmine","0","2","3","2","2","0","2","3","1","0","0","0","3","1","4","3","0","0"
"93","Totale","0","2","3","2","2","0","2","3","1","0","0","0","4","2","4","3","0","0"
"94","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"94","Femmine","3","0","1","2","2","2","0","0","1","1","0","0","0","1","0","3","2","0"
"94","Totale","3","0","1","2","2","2","0","0","1","1","0","0","0","2","1","3","2","0"
"95","Maschi","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"95","Femmine","1","3","0","1","2","2","2","0","0","1","1","0","0","0","0","0","2","1"
"95","Totale","1","4","0","1","2","2","2","0","0","1","1","0","0","0","0","1","2","1"
"96","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"96","Femmine","0","1","3","0","1","0","2","2","0","0","1","1","0","0","0","0","0","1"
"96","Totale","0","1","3","0","1","0","2","2","0","0","1","1","0","0","0","0","1","1"
"97","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"97","Femmine","0","0","1","1","0","1","0","2","0","0","0","1","1","0","0","0","0","0"
"97","Totale","0","0","1","1","0","1","0","2","0","0","0","1","1","0","0","0","0","1"
