"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"56","Femmine","3","9","12","6","9","6","4","16","8","7","6","5","5","9","6","12","7","6"
"56","Totale","7","20","20","23","14","12","12","22","16","12","12","12","11","21","12","26","14","15"
"57","Maschi","8","4","11","8","17","5","7","8","5","8","5","6","7","6","10","8","14","7"
"57","Femmine","7","3","9","11","6","9","6","4","15","8","7","7","5","6","9","7","12","7"
"57","Totale","15","7","20","19","23","14","13","12","20","16","12","13","12","12","19","15","26","14"
"58","Maschi","6","6","4","11","8","17","5","7","8","5","9","4","5","6","6","9","8","13"
"58","Femmine","9","7","3","9","10","6","9","6","4","15","8","7","5","5","6","8","8","13"
"58","Totale","15","13","7","20","18","23","14","13","12","20","17","11","10","11","12","17","16","26"
"59","Maschi","12","8","6","4","13","8","16","5","8","8","5","9","5","6","6","6","10","8"
"59","Femmine","8","9","7","3","10","10","7","9","6","4","15","8","7","6","3","6","7","8"
"59","Totale","20","17","13","7","23","18","23","14","14","12","20","17","12","12","9","12","17","16"
"60","Maschi","12","12","8","6","4","13","8","14","5","7","8","5","9","5","6","5","6","9"
"60","Femmine","1","8","9","8","3","10","9","6","9","6","4","15","8","7","6","3","6","7"
"60","Totale","13","20","17","14","7","23","17","20","14","13","12","20","17","12","12","8","12","16"
"61","Maschi","6","12","12","7","6","4","14","8","14","5","7","7","5","9","5","6","5","7"
"61","Femmine","9","1","8","9","8","3","10","9","5","10","8","4","15","8","7","6","3","6"
"61","Totale","15","13","20","16","14","7","24","17","19","15","15","11","20","17","12","12","8","13"
"62","Maschi","10","5","12","10","7","6","4","14","8","14","5","7","7","5","6","5","5","4"
"62","Femmine","7","10","1","8","9","8","3","9","9","5","10","8","4","16","8","7","5","3"
"62","Totale","17","15","13","18","16","14","7","23","17","19","15","15","11","21","14","12","10","7"
"63","Maschi","11","10","5","12","10","6","6","4","13","8","14","5","7","6","5","6","4","5"
"63","Femmine","8","7","11","1","8","9","8","4","9","11","5","10","8","4","16","8","7","5"
"63","Totale","19","17","16","13","18","15","14","8","22","19","19","15","15","10","21","14","11","10"
"64","Maschi","9","10","11","5","14","10","6","6","4","14","8","14","5","7","5","5","6","3"
"64","Femmine","9","9","7","12","0","9","9","7","4","9","10","5","10","7","4","15","8","7"
"64","Totale","18","19","18","17","14","19","15","13","8","23","18","19","15","14","9","20","14","10"
"65","Maschi","12","9","10","11","5","14","10","6","6","4","14","8","14","5","7","5","5","6"
"65","Femmine","8","9","9","6","12","0","9","9","6","5","9","12","5","10","7","4","15","8"
"65","Totale","20","18","19","17","17","14","19","15","12","9","23","20","19","15","14","9","20","14"
"66","Maschi","3","12","9","13","11","5","14","10","6","6","4","15","8","14","5","7","5","5"
"66","Femmine","8","8","9","9","6","12","1","9","9","6","5","9","12","4","10","7","4","14"
"66","Totale","11","20","18","22","17","17","15","19","15","12","9","24","20","18","15","14","9","19"
"67","Maschi","4","3","12","10","13","11","5","14","10","6","7","4","15","8","13","5","7","5"
"67","Femmine","6","8","7","9","9","6","12","1","9","9","6","5","9","11","4","10","8","4"
"67","Totale","10","11","19","19","22","17","17","15","19","15","13","9","24","19","17","15","15","9"
"68","Maschi","5","4","3","10","10","13","10","5","14","11","5","6","4","14","7","13","5","7"
"68","Femmine","11","6","8","7","9","9","6","9","0","9","9","6","5","9","11","4","9","9"
"68","Totale","16","10","11","17","19","22","16","14","14","20","14","12","9","23","18","17","14","16"
"69","Maschi","3","5","3","3","10","10","13","9","5","14","10","5","5","4","14","7","12","5"
"69","Femmine","6","10","4","8","7","9","9","7","9","1","9","8","6","5","9","10","4","9"
"69","Totale","9","15","7","11","17","19","22","16","14","15","19","13","11","9","23","17","16","14"
"70","Maschi","7","2","5","4","3","10","10","10","9","5","11","11","5","7","4","13","7","12"
"70","Femmine","3","6","10","4","9","7","9","9","7","9","1","8","8","5","5","9","10","4"
"70","Totale","10","8","15","8","12","17","19","19","16","14","12","19","13","12","9","22","17","16"
"71","Maschi","7","7","2","5","3","3","10","10","10","9","5","11","11","5","7","4","11","7"
"71","Femmine","4","3","6","10","4","9","7","9","9","6","10","1","8","8","5","5","9","9"
"71","Totale","11","10","8","15","7","12","17","19","19","15","15","12","19","13","12","9","20","16"
"72","Maschi","5","7","7","2","5","3","3","8","8","10","9","5","11","11","5","7","3","11"
"72","Femmine","10","4","3","6","10","4","9","6","9","9","6","10","1","8","8","5","5","9"
"72","Totale","15","11","10","8","15","7","12","14","17","19","15","15","12","19","13","12","8","20"
"73","Maschi","8","5","6","6","2","4","3","3","9","8","9","9","5","11","10","4","7","3"
"73","Femmine","7","10","4","3","5","10","4","9","6","9","9","6","10","1","8","8","5","4"
"73","Totale","15","15","10","9","7","14","7","12","15","17","18","15","15","12","18","12","12","7"
"74","Maschi","9","8","5","5","6","2","4","2","2","9","7","8","8","5","11","10","4","6"
"74","Femmine","10","7","10","5","3","5","10","4","9","4","8","9","6","10","1","8","8","5"
"74","Totale","19","15","15","10","9","7","14","6","11","13","15","17","14","15","12","18","12","11"
"75","Maschi","5","9","8","5","5","5","2","4","2","1","8","8","8","8","5","11","10","4"
"75","Femmine","6","10","7","10","5","3","5","10","4","9","4","8","9","6","9","1","8","8"
"75","Totale","11","19","15","15","10","8","7","14","6","10","12","16","17","14","14","12","18","12"
"76","Maschi","6","5","8","8","5","5","5","2","4","3","1","8","8","8","8","4","9","10"
"76","Femmine","9","6","10","7","10","5","2","5","10","4","8","4","8","9","6","9","1","8"
"76","Totale","15","11","18","15","15","10","7","7","14","7","9","12","16","17","14","13","10","18"
"77","Maschi","5","6","4","8","8","4","5","5","2","4","4","2","8","7","8","8","4","7"
"77","Femmine","7","9","6","11","8","10","5","2","5","8","3","8","4","8","9","6","8","1"
"77","Totale","12","15","10","19","16","14","10","7","7","12","7","10","12","15","17","14","12","8"
"78","Maschi","6","5","6","6","8","5","4","4","5","2","4","4","2","7","6","8","7","4"
"78","Femmine","4","7","9","6","10","8","8","5","2","5","8","3","6","4","8","9","6","8"
"78","Totale","10","12","15","12","18","13","12","9","7","7","12","7","8","11","14","17","13","12"
"79","Maschi","3","7","4","6","6","8","5","4","4","5","2","3","4","2","6","6","7","7"
"79","Femmine","9","4","6","9","6","9","6","6","4","2","5","8","3","6","4","7","9","5"
"79","Totale","12","11","10","15","12","17","11","10","8","7","7","11","7","8","10","13","16","12"
"80","Maschi","3","3","7","4","6","6","8","3","4","4","5","2","3","2","3","6","6","6"
"80","Femmine","6","9","5","6","8","5","9","6","5","4","2","5","8","3","6","4","7","9"
"80","Totale","9","12","12","10","14","11","17","9","9","8","7","7","11","5","9","10","13","15"
"81","Maschi","8","3","2","5","4","5","6","7","3","4","4","5","2","3","2","2","6","4"
"81","Femmine","7","5","9","5","5","8","5","9","5","5","4","2","5","7","3","6","4","7"
"81","Totale","15","8","11","10","9","13","11","16","8","9","8","7","7","10","5","8","10","11"
"82","Maschi","1","7","3","2","4","4","5","5","5","3","4","4","3","2","3","2","1","6"
"82","Femmine","1","7","5","7","5","5","7","3","9","5","5","4","1","5","7","3","6","4"
"82","Totale","2","14","8","9","9","9","12","8","14","8","9","8","4","7","10","5","7","10"
"83","Maschi","0","1","6","2","2","4","4","5","4","5","3","4","3","3","2","3","2","1"
"83","Femmine","2","1","7","5","5","5","5","7","3","9","5","5","4","1","5","6","3","6"
