"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"81","Totale","20","20","18","15","21","12","18","30","19","25","26","33","33","26","37","29","33","35"
"82","Maschi","2","6","6","7","3","8","3","6","12","4","11","12","14","12","12","16","11","16"
"82","Femmine","20","11","13","13","11","12","7","12","14","12","14","14","19","18","15","19","18","19"
"82","Totale","22","17","19","20","14","20","10","18","26","16","25","26","33","30","27","35","29","35"
"83","Maschi","1","2","7","6","7","3","8","2","5","11","5","10","10","13","14","11","15","7"
"83","Femmine","7","18","11","11","13","10","12","6","12","15","12","14","14","17","18","16","19","17"
"83","Totale","8","20","18","17","20","13","20","8","17","26","17","24","24","30","32","27","34","24"
"84","Maschi","3","1","2","7","5","4","3","8","2","4","11","5","9","9","12","15","11","13"
"84","Femmine","5","7","19","10","10","12","9","12","6","13","14","12","14","13","17","17","16","18"
"84","Totale","8","8","21","17","15","16","12","20","8","17","25","17","23","22","29","32","27","31"
"85","Maschi","7","3","0","2","6","6","4","3","8","2","5","10","5","8","7","12","15","10"
"85","Femmine","11","6","8","18","9","10","12","8","12","6","12","13","12","13","12","19","16","16"
"85","Totale","18","9","8","20","15","16","16","11","20","8","17","23","17","21","19","31","31","26"
"86","Maschi","6","7","2","0","2","5","6","4","3","9","2","3","10","4","7","8","11","13"
"86","Femmine","11","11","5","10","15","9","11","11","8","11","5","11","12","11","13","14","19","14"
"86","Totale","17","18","7","10","17","14","17","15","11","20","7","14","22","15","20","22","30","27"
"87","Maschi","5","5","7","2","0","2","2","5","3","3","8","2","3","7","4","7","5","9"
"87","Femmine","14","11","9","5","7","15","8","11","8","8","11","4","11","11","12","12","13","19"
"87","Totale","19","16","16","7","7","17","10","16","11","11","19","6","14","18","16","19","18","28"
"88","Maschi","4","4","3","7","2","0","2","2","3","3","3","7","2","3","6","5","7","5"
"88","Femmine","8","12","11","8","5","6","13","8","10","6","6","11","4","9","10","15","10","12"
"88","Totale","12","16","14","15","7","6","15","10","13","9","9","18","6","12","16","20","17","17"
"89","Maschi","2","3","3","3","5","2","0","2","2","2","3","2","6","0","3","6","3","5"
"89","Femmine","8","8","10","12","8","4","4","12","8","9","6","6","11","4","11","9","14","9"
"89","Totale","10","11","13","15","13","6","4","14","10","11","9","8","17","4","14","15","17","14"
"90","Maschi","5","1","3","1","3","5","2","0","1","2","1","3","2","5","0","3","4","2"
"90","Femmine","7","9","8","10","9","7","4","5","10","7","9","5","7","11","4","8","10","11"
"90","Totale","12","10","11","11","12","12","6","5","11","9","10","8","9","16","4","11","14","13"
"91","Maschi","0","3","1","3","2","3","5","1","0","0","2","0","2","2","4","1","3","2"
"91","Femmine","6","7","8","5","9","8","7","4","6","8","4","8","4","8","10","2","9","7"
