"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Densità","Quota"
2020,7,24.5645161290323,2.92258064516129,2.29032258064516,14.1903225806452,23.781935483871,2.83870967741935,2,10282,"7566.36758958551","122"
2020,8,24.3645161290323,5.13870967741935,3.90322580645161,13.7483870967742,19.8364516129032,2.7741935483871,3,10282,"7566.36758958551","122"
2020,9,19.7566666666667,4.23333333333333,4.23333333333333,11.6766666666667,15.2663333333333,2.5,2,10282,"7566.36758958551","122"
2020,10,12.7806451612903,5.70967741935484,6.32258064516129,12.7741935483871,8.55548387096774,2.54838709677419,3,10282,"7566.36758958551","122"
2021,4,11.53,2.70333333333333,4.5,16.17,16.719,3.1,3,10282,"7430.67099686244","122"
2021,5,15.7677419354839,2.97741935483871,4.74193548387097,16.5451612903226,20.0929032258065,3.2258064516129,3,10282,"7430.67099686244","122"
2021,6,23.9966666666667,0.803333333333333,1.4,15.16,24.2333333333333,3,2,10282,"7430.67099686244","122"
2021,7,23.5451612903226,5.5258064516129,4.12903225806452,14.2516129032258,21.7506451612903,2.93548387096774,2,10282,"7430.67099686244","122"
2021,8,23.341935483871,3.10322580645161,3.32258064516129,13.8548387096774,20.2683870967742,2.93548387096774,2,10282,"7430.67099686244","122"
2021,9,20.59,3.15666666666667,3.13333333333333,11.28,14.8693333333333,2.4,1,10282,"7430.67099686244","122"
2021,10,12.8935483870968,2.36774193548387,2.70967741935484,12.5129032258065,9.68032258064516,2.67741935483871,4,10282,"7430.67099686244","122"
2022,4,12.7333333333333,1.77333333333333,2.56666666666667,15.8433333333333,18.5353333333333,3.1,3,10282,"7454.15313480487","122"
2022,5,19.8193548387097,2.29677419354839,3.29032258064516,15.7322580645161,21.0529032258065,3.12903225806452,2,10282,"7454.15313480487","122"
2022,6,24.7733333333333,1.56,1.8,17.15,23.9593333333333,3.16666666666667,2,10282,"7454.15313480487","122"
2022,7,28.041935483871,1.44838709677419,1.06451612903226,16.858064516129,24.4896774193548,3.25806451612903,2,10282,"7454.15313480487","122"
2022,8,25.2322580645161,2.95806451612903,1.96774193548387,14.9806451612903,20.7525806451613,2.93548387096774,2,10282,"7454.15313480487","122"
2022,9,19.2866666666667,5.09,3.93333333333333,14.2533333333333,14.6543333333333,2.9,1,10282,"7454.15313480487","122"
2022,10,16.6064516129032,3.18709677419355,3,10.8064516129032,9.97870967741935,2.41935483870968,1,10282,"7454.15313480487","122"
2010,4,12.6033333333333,3.04666666666667,4.16666666666667,11.4366666666667,18.815,2.53333333333333,2,10454,"1053.12195121951","76"
2010,5,16.1870967741935,6.96774193548387,6.67741935483871,11.9451612903226,19.7506451612903,2.64516129032258,2,10454,"1053.12195121951","76"
2010,6,21.2633333333333,3.70333333333333,4.1,11.1133333333333,22.2643333333333,2.4,0,10454,"1053.12195121951","76"
2010,7,25.4322580645161,1.28709677419355,1.74193548387097,11.4193548387097,24.2474193548387,2.51612903225806,1,10454,"1053.12195121951","76"
2010,8,21.8709677419355,6.1741935483871,3.93548387096774,11.3870967741935,18.3645161290323,2.61290322580645,2,10454,"1053.12195121951","76"
2010,9,17.73,4.76,4.66666666666667,10.42,14.3573333333333,2.4,1,10454,"1053.12195121951","76"
2010,10,11.8870967741935,5.31612903225806,4.29032258064516,11.7516129032258,8.36354838709677,2.51612903225806,2,10454,"1053.12195121951","76"
2011,4,15.1566666666667,0.246666666666667,0.7,12.3933333333333,20.684,2.6,2,10454,"1063.80487804878","76"
2011,5,19.4258064516129,1.38709677419355,2,12.8645161290323,23.8216129032258,2.70967741935484,2,10454,"1063.80487804878","76"
2011,6,21.1566666666667,4.09666666666667,6.2,9.49333333333333,21.4636666666667,2.3,0,10454,"1063.80487804878","76"
2011,7,22.4774193548387,1.9258064516129,3.06451612903226,11.5387096774194,22.5864516129032,2.54838709677419,1,10454,"1063.80487804878","76"
2011,8,25.2645161290323,0.851612903225806,1.25806451612903,9.2741935483871,21.4432258064516,2.2258064516129,1,10454,"1063.80487804878","76"
2011,9,21.43,2.64333333333333,2.4,8.82,15.1213333333333,2.06666666666667,0,10454,"1063.80487804878","76"
2011,10,13.7967741935484,2.27741935483871,2,11.4806451612903,10.8229032258065,2.48387096774194,2,10454,"1063.80487804878","76"
2012,4,11.9166666666667,4.31,7.06666666666667,13.6266666666667,14.6936666666667,2.8,1,10454,"1066.63414634146","76"
2012,5,16.9548387096774,3.18709677419355,3.64516129032258,12.5709677419355,20.9493548387097,2.58064516129032,1,10454,"1066.63414634146","76"
2012,6,22.6133333333333,1.5,2.03333333333333,11.0666666666667,22.8276666666667,2.36666666666667,0,10454,"1066.63414634146","76"
2012,7,25.1354838709677,1.01935483870968,1.67741935483871,12.0322580645161,23.8583870967742,2.64516129032258,1,10454,"1066.63414634146","76"
2012,8,26.5290322580645,1.35161290322581,1.67741935483871,11.6096774193548,20.3612903225806,2.48387096774194,1,10454,"1066.63414634146","76"
2012,9,19.12,4.28333333333333,5.53333333333333,10.95,13.6536666666667,2.4,1,10454,"1066.63414634146","76"
2012,10,14.0193548387097,3.74193548387097,5.09677419354839,10.4645161290323,8.07322580645161,2.29032258064516,1,10454,"1066.63414634146","76"
2013,4,12.88,5.75333333333333,7.76666666666667,11.7333333333333,14.586,2.43333333333333,1,10454,"1072.92682926829","76"
2013,5,15.358064516129,5.82903225806452,6.87096774193548,11.8774193548387,19.8070967741935,2.61290322580645,2,10454,"1072.92682926829","76"
2013,6,20.3033333333333,1.99333333333333,2.5,10.2066666666667,24.27,2.26666666666667,0,10454,"1072.92682926829","76"
2013,7,24.8838709677419,1.3741935483871,1.54838709677419,10.3516129032258,23.9658064516129,2.35483870967742,1,10454,"1072.92682926829","76"
2013,8,23.941935483871,3.46129032258065,2.35483870967742,10.5129032258065,20.8683870967742,2.25806451612903,1,10454,"1072.92682926829","76"
2013,9,19.6766666666667,1.51333333333333,2.16666666666667,10.46,14.9876666666667,2.4,1,10454,"1072.92682926829","76"
2013,10,14.8,4.51612903225806,7.06451612903226,11.2354838709677,6.71193548387097,2.45161290322581,2,10454,"1072.92682926829","76"
2014,4,14.18,3.04,4.33333333333333,12.5066666666667,17.5853333333333,2.6,1,10454,"1072.41463414634","76"
2014,5,16.8322580645161,1.48387096774194,2.45161290322581,11.9903225806452,22.2825806451613,2.61290322580645,1,10454,"1072.41463414634","76"
2014,6,22.2933333333333,2.71333333333333,2.93333333333333,10.8666666666667,23.1086666666667,2.4,0,10454,"1072.41463414634","76"
2014,7,21.9354838709677,5.36774193548387,5.51612903225806,9.81290322580645,20.8187096774194,2.29032258064516,0,10454,"1072.41463414634","76"
2014,8,21.0838709677419,3.76774193548387,5.61290322580645,9.71935483870968,17.478064516129,2.29032258064516,0,10454,"1072.41463414634","76"
2014,9,19.0966666666667,1.42333333333333,3,10.58,15.1503333333333,2.46666666666667,1,10454,"1072.41463414634","76"
2014,10,15.4322580645161,3.2741935483871,4.19354838709677,10.7354838709677,8.72258064516129,2.38709677419355,2,10454,"1072.41463414634","76"
2015,4,13.35,1.74,3.2,13.9333333333333,19.3346666666667,2.93333333333333,2,10454,"1073.21951219512","76"
2015,5,18.0903225806452,3.43225806451613,4.70967741935484,11.9483870967742,20.6264516129032,2.67741935483871,1,10454,"1073.21951219512","76"
2015,6,22.3533333333333,2.13,3.43333333333333,11.5,23.3003333333333,2.46666666666667,1,10454,"1073.21951219512","76"
2015,7,27.7677419354839,0.693548387096774,1.45161290322581,11.358064516129,23.3703225806452,2.48387096774194,1,10454,"1073.21951219512","76"
2015,8,24.5838709677419,2.27096774193548,2.93548387096774,9.83225806451613,19.2432258064516,2.41935483870968,1,10454,"1073.21951219512","76"
2015,9,18.7666666666667,3.09,2.53333333333333,12.75,13.896,2.66666666666667,1,10454,"1073.21951219512","76"
2015,10,13.541935483871,4.11935483870968,5.70967741935484,10.2,8.71870967741935,2.32258064516129,1,10454,"1073.21951219512","76"
2016,4,13.8833333333333,1.49666666666667,2.66666666666667,12.46,18.5986666666667,2.7,1,10454,"1075.0487804878","76"
2016,5,16.3193548387097,4.80322580645161,6,12.4032258064516,20.4412903225806,2.64516129032258,1,10454,"1075.0487804878","76"
2016,6,20.92,4.16666666666667,4.96666666666667,9.95333333333333,23.083,2.36666666666667,1,10454,"1075.0487804878","76"
2016,7,24.5548387096774,1.45161290322581,2.03225806451613,10.8387096774194,23.5596774193548,2.38709677419355,1,10454,"1075.0487804878","76"
2016,8,23.5774193548387,3.01935483870968,2.87096774193548,10.3967741935484,21.1848387096774,2.29032258064516,0,10454,"1075.0487804878","76"
2016,9,21.26,2.04333333333333,1.66666666666667,10.3233333333333,16.2123333333333,2.33333333333333,1,10454,"1075.0487804878","76"
2016,10,12.8677419354839,3.41935483870968,5,11.0096774193548,8.2241935483871,2.35483870967742,2,10454,"1075.0487804878","76"
2017,4,13.9666666666667,1.81,3.46666666666667,14.9366666666667,18.681,3,2,10454,"1078.39024390244","76"
2017,5,18.1838709677419,3.45161290322581,4.35483870967742,13.4258064516129,21.1138709677419,2.67741935483871,1,10454,"1078.39024390244","76"
2017,6,24.03,4.17666666666667,3.8,15.4233333333333,23.3803333333333,3.1,2,10454,"1078.39024390244","76"
2017,7,24.6903225806452,2.09032258064516,1.87096774193548,13.9483870967742,23.6532258064516,2.83870967741935,1,10454,"1078.39024390244","76"
2017,8,25.841935483871,1.27741935483871,1.38709677419355,13.258064516129,21.1412903225806,2.83870967741935,1,10454,"1078.39024390244","76"
2017,9,17.6766666666667,4.64666666666667,4.76666666666667,12.4633333333333,14.2796666666667,2.56666666666667,1,10454,"1078.39024390244","76"
2017,10,14.5935483870968,0.383870967741935,1.19354838709677,11.6225806451613,10.8867741935484,2.41935483870968,2,10454,"1078.39024390244","76"
2018,4,14.83,3.30333333333333,4.66666666666667,13.07,17.6646666666667,2.7,2,10454,"1076.34146341463","76"
2018,5,17.8451612903226,6.62258064516129,7.58064516129032,12.2161290322581,18.3970967741935,2.54838709677419,1,10454,"1076.34146341463","76"
2018,6,22.1633333333333,2.17,3,12.38,23.9153333333333,2.66666666666667,1,10454,"1076.34146341463","76"
2018,7,24.7193548387097,3.65161290322581,3.51612903225806,12.5258064516129,22.3829032258065,2.61290322580645,0,10454,"1076.34146341463","76"
2018,8,24.8,4.11935483870968,3.06451612903226,11.4967741935484,19.8667741935484,2.51612903225806,1,10454,"1076.34146341463","76"
2018,9,20.5033333333333,2.55666666666667,3.53333333333333,10.0533333333333,16.12,2.26666666666667,1,10454,"1076.34146341463","76"
2018,10,15.6129032258065,3.63548387096774,4.16129032258065,14.2258064516129,10.1012903225806,2.74193548387097,5,10454,"1076.34146341463","76"
2019,4,12.8766666666667,4.3,7.06666666666667,14.4133333333333,16.001,3,2,10454,"1089.92682926829","76"
2019,5,14.6516129032258,5.87741935483871,7.87096774193548,12.5322580645161,17.6361290322581,2.58064516129032,1,10454,"1089.92682926829","76"
2019,6,23.8233333333333,2.59,1.86666666666667,13.5433333333333,25.3943333333333,2.8,1,10454,"1089.92682926829","76"
2019,7,25.2967741935484,2.2,1.80645161290323,13.0774193548387,22.9677419354839,2.7741935483871,1,10454,"1089.92682926829","76"
2019,8,24.7322580645161,2.44193548387097,2.83870967741935,12.9903225806452,20.0987096774194,2.67741935483871,1,10454,"1089.92682926829","76"
2019,9,19.7133333333333,4.67,3.73333333333333,11.3566666666667,15.2633333333333,2.43333333333333,0,10454,"1089.92682926829","76"
2019,10,15.5258064516129,4.3258064516129,4.87096774193548,11.9,9.09322580645161,2.54838709677419,2,10454,"1089.92682926829","76"
2020,4,13.94,1.12666666666667,2.2,12.7133333333333,20.4753333333333,2.6,1,10454,"1093.0487804878","76"
2020,5,18.5322580645161,2.87741935483871,4.83870967741935,15.1612903225806,21.361935483871,3.03225806451613,5,10454,"1093.0487804878","76"
2020,6,20.87,5.00666666666667,4.63333333333333,12.09,22.5566666666667,2.6,0,10454,"1093.0487804878","76"
2020,7,24.1548387096774,3.57741935483871,2.67741935483871,12.0096774193548,24.3235483870968,2.51612903225806,1,10454,"1093.0487804878","76"
2020,8,24.1064516129032,4.3,3.41935483870968,11.8612903225806,20.0777419354839,2.45161290322581,2,10454,"1093.0487804878","76"
2020,9,19.9066666666667,2.78333333333333,3.9,10.75,15.6506666666667,2.43333333333333,2,10454,"1093.0487804878","76"
2020,10,12.7354838709677,5.04838709677419,5.38709677419355,11.3935483870968,9.03967741935484,2.41935483870968,3,10454,"1093.0487804878","76"
2021,4,11.5833333333333,2.73,4.63333333333333,13.46,16.993,2.76666666666667,2,10454,"1090.63414634146","76"
2021,5,16.1387096774194,3.01935483870968,4.03225806451613,14.8096774193548,20.7077419354839,2.96774193548387,2,10454,"1090.63414634146","76"
2021,6,24.0633333333333,0.83,1.56666666666667,13.31,24.5033333333333,2.76666666666667,1,10454,"1090.63414634146","76"
2021,7,24.258064516129,3.89354838709677,2.87096774193548,13.4129032258065,22.2835483870968,2.80645161290323,1,10454,"1090.63414634146","76"
2021,8,23.6483870967742,2.21290322580645,2.54838709677419,12.0032258064516,20.5525806451613,2.54838709677419,1,10454,"1090.63414634146","76"
2021,9,20.6166666666667,2.04333333333333,2.43333333333333,10.94,15.6523333333333,2.36666666666667,1,10454,"1090.63414634146","76"
2021,10,12.8193548387097,2.19032258064516,2.38709677419355,10.8967741935484,9.76838709677419,2.29032258064516,1,10454,"1090.63414634146","76"
2022,4,12.5633333333333,0.89,2.36666666666667,14.5066666666667,18.9986666666667,2.93333333333333,2,10454,"1090.46341463415","76"
2022,5,19.9096774193548,2.56129032258064,3.48387096774194,14.2709677419355,21.2941935483871,2.83870967741935,2,10454,"1090.46341463415","76"
2022,6,24.6433333333333,2.95666666666667,1.96666666666667,14.37,24.279,3,1,10454,"1090.46341463415","76"
2022,7,27.7612903225806,0.47741935483871,0.741935483870968,14.6,24.79,3.03225806451613,1,10454,"1090.46341463415","76"
2022,8,25.0096774193548,3.2258064516129,2.06451612903226,13.2451612903226,21.0535483870968,2.87096774193548,1,10454,"1090.46341463415","76"
2022,9,19.4233333333333,3.88333333333333,4.06666666666667,12.64,15.122,2.7,1,10454,"1090.46341463415","76"
2022,10,16.8193548387097,1.88387096774194,1.93548387096774,10.6870967741935,10.3545161290323,2.35483870967742,2,10454,"1090.46341463415","76"
2010,4,11.9766666666667,2.49666666666667,4.26666666666667,11.79,18.0876666666667,2.46666666666667,1,5707,"756.057007125891","182"
2010,5,15.4967741935484,9.40645161290323,8.64516129032258,12.5935483870968,18.9264516129032,2.67741935483871,2,5707,"756.057007125891","182"
2010,6,20.6766666666667,3.41666666666667,5.03333333333333,10.8366666666667,21.9713333333333,2.4,1,5707,"756.057007125891","182"
2010,7,25.4806451612903,1.62903225806452,2.2258064516129,11.6064516129032,24.0351612903226,2.45161290322581,2,5707,"756.057007125891","182"
2010,8,21.1516129032258,6.72258064516129,5.12903225806452,11.2258064516129,18.0361290322581,2.54838709677419,2,5707,"756.057007125891","182"
2010,9,16.9533333333333,4.61,4.33333333333333,9.63,14.2203333333333,2.3,0,5707,"756.057007125891","182"
2010,10,11.358064516129,5.19354838709677,5.12903225806452,10.8354838709677,8.02161290322581,2.41935483870968,2,5707,"756.057007125891","182"
2011,4,15.2066666666667,1.14666666666667,1.96666666666667,12.5166666666667,20.1923333333333,2.6,2,5707,"768.764845605701","182"
2011,5,19.0967741935484,1.73225806451613,1.74193548387097,12.1451612903226,23.09,2.51612903225806,2,5707,"768.764845605701","182"
2011,6,20.3433333333333,4.77666666666667,6.8,10.1833333333333,21.0373333333333,2.3,1,5707,"768.764845605701","182"
2011,7,21.641935483871,3.64516129032258,3.67741935483871,10.941935483871,22.2322580645161,2.41935483870968,1,5707,"768.764845605701","182"
2011,8,24.1,2.54516129032258,2.45161290322581,10.1225806451613,20.7916129032258,2.29032258064516,2,5707,"768.764845605701","182"
2011,9,20.4666666666667,4.28666666666667,3.26666666666667,8.96333333333333,14.6693333333333,2.16666666666667,2,5707,"768.764845605701","182"
2011,10,13.0129032258065,2.12903225806452,1.7741935483871,10.4677419354839,10.3193548387097,2.32258064516129,1,5707,"768.764845605701","182"
2012,4,10.91,6.75666666666667,8.63333333333333,12.2333333333333,13.9536666666667,2.56666666666667,1,5707,"778.74109263658","182"
2012,5,15.9354838709677,4.59032258064516,5.06451612903226,12.0483870967742,20.4606451612903,2.58064516129032,1,5707,"778.74109263658","182"
2012,6,21.1166666666667,3.99666666666667,3.76666666666667,10.7833333333333,22.021,2.33333333333333,0,5707,"778.74109263658","182"
2012,7,23.1193548387097,1.69677419354839,2.61290322580645,10.6741935483871,23.7045161290323,2.35483870967742,0,5707,"778.74109263658","182"
2012,8,25,1.40967741935484,2.67741935483871,10.8806451612903,19.3277419354839,2.32258064516129,1,5707,"778.74109263658","182"
2012,9,18.78,3.39333333333333,5.03333333333333,11.8033333333333,13.566,2.53333333333333,2,5707,"778.74109263658","182"
2012,10,13.1193548387097,4.75806451612903,5.64516129032258,10.8451612903226,7.82870967741936,2.35483870967742,2,5707,"778.74109263658","182"
2013,4,11.9366666666667,7.33,8.83333333333333,11.6033333333333,13.9,2.53333333333333,2,5707,"785.985748218527","182"
2013,5,14.6612903225806,8.00322580645161,7.80645161290323,11.7612903225806,19.2351612903226,2.58064516129032,1,5707,"785.985748218527","182"
2013,6,19.8533333333333,1.54,2.1,11.2033333333333,23.6086666666667,2.43333333333333,2,5707,"785.985748218527","182"
2013,7,24.241935483871,4.05161290322581,3.29032258064516,9.93548387096774,22.6625806451613,2.19354838709677,0,5707,"785.985748218527","182"
2013,8,22.6806451612903,3.82903225806452,3.35483870967742,10.1483870967742,20.6232258064516,2.25806451612903,1,5707,"785.985748218527","182"
2013,9,18.6933333333333,2.89,3.06666666666667,10.0466666666667,14.5936666666667,2.33333333333333,0,5707,"785.985748218527","182"
2013,10,13.8225806451613,6.28064516129032,7.54838709677419,9.80322580645161,6.23,2.25806451612903,1,5707,"785.985748218527","182"
