"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"50","Femmine","469","464","499","495","481","476","497","526","533","506","530","536","604","606","577","586","598","544"
"50","Totale","900","884","950","920","938","963","964","960","1033","999","1052","1046","1152","1112","1147","1124","1147","1084"
"51","Maschi","455","420","420","449","418","454","483","467","440","490","484","523","513","554","504","571","549","569"
"51","Femmine","504","464","480","499","490","486","471","504","528","539","505","537","547","609","608","576","581","604"
"51","Totale","959","884","900","948","908","940","954","971","968","1029","989","1060","1060","1163","1112","1147","1130","1173"
"52","Maschi","469","451","418","412","440","410","443","481","464","427","485","483","516","516","554","502","570","551"
"52","Femmine","528","494","460","477","500","482","490","464","508","526","542","496","536","545","616","610","574","588"
"52","Totale","997","945","878","889","940","892","933","945","972","953","1027","979","1052","1061","1170","1112","1144","1139"
"53","Maschi","506","464","445","420","407","440","408","441","478","458","429","490","477","518","516","544","515","575"
"53","Femmine","530","526","502","462","477","500","484","486","472","517","524","545","504","535","549","610","611","566"
"53","Totale","1036","990","947","882","884","940","892","927","950","975","953","1035","981","1053","1065","1154","1126","1141"
"54","Maschi","523","502","467","443","414","402","435","405","440","469","464","429","498","489","513","513","550","514"
"54","Femmine","524","528","526","500","455","471","494","480","489","477","517","525","547","508","530","537","618","616"
"54","Totale","1047","1030","993","943","869","873","929","885","929","946","981","954","1045","997","1043","1050","1168","1130"
"55","Maschi","483","512","497","460","437","407","399","436","406","441","468","468","430","504","492","508","516","545"
"55","Femmine","601","521","523","520","498","454","468","483","485","495","479","519","523","545","510","530","536","621"
"55","Totale","1084","1033","1020","980","935","861","867","919","891","936","947","987","953","1049","1002","1038","1052","1166"
"56","Maschi","342","478","505","498","460","431","400","401","437","401","445","463","476","431","496","488","503","524"
"56","Femmine","372","598","516","524","524","494","443","469","486","481","490","475","512","531","541","508","536","535"
"56","Totale","714","1076","1021","1022","984","925","843","870","923","882","935","938","988","962","1037","996","1039","1059"
"57","Maschi","431","332","481","497","489","457","416","398","398","429","394","444","466","477","432","487","482","501"
"57","Femmine","469","365","595","516","523","521","491","448","470","495","485","486","476","512","533","543","507","547"
"57","Totale","900","697","1076","1013","1012","978","907","846","868","924","879","930","942","989","965","1030","989","1048"
"58","Maschi","440","428","326","478","487","478","451","408","401","397","421","390","436","463","476","434","480","480"
"58","Femmine","480","474","362","587","514","521","519","491","455","465","491","474","486","471","521","531","529","516"
