"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"64","Totale","98","101","116","121","86","97","84","95","88","102","98","118","95","112","89","97","99","105"
"65","Maschi","39","50","45","53","55","45","50","42","49","47","51","41","55","42","51","41","46","50"
"65","Femmine","44","48","52","62","65","42","44","45","46","42","49","57","64","53","59","46","51","48"
"65","Totale","83","98","97","115","120","87","94","87","95","89","100","98","119","95","110","87","97","98"
"66","Maschi","48","39","48","45","53","52","42","50","41","47","46","50","40","54","43","52","40","46"
"66","Femmine","41","43","45","51","59","65","41","44","44","48","43","50","56","61","53","57","46","51"
"66","Totale","89","82","93","96","112","117","83","94","85","95","89","100","96","115","96","109","86","97"
"67","Maschi","39","48","38","48","45","52","51","42","47","38","45","44","50","42","53","43","48","39"
"67","Femmine","42","41","42","45","52","59","64","40","46","42","47","46","51","55","62","52","58","48"
"67","Totale","81","89","80","93","97","111","115","82","93","80","92","90","101","97","115","95","106","87"
"68","Maschi","43","38","48","39","46","45","51","50","41","46","39","44","41","48","42","52","42","45"
"68","Femmine","34","41","42","41","45","50","57","64","42","45","41","46","46","51","58","61","52","53"
"68","Totale","77","79","90","80","91","95","108","114","83","91","80","90","87","99","100","113","94","98"
"69","Maschi","42","43","39","46","38","44","44","51","49","42","46","38","45","40","46","42","49","43"
"69","Femmine","42","34","41","41","42","44","51","58","64","41","45","41","46","46","49","59","61","51"
"69","Totale","84","77","80","87","80","88","95","109","113","83","91","79","91","86","95","101","110","94"
"70","Maschi","35","40","43","35","44","37","43","41","50","49","41","43","38","41","40","47","41","49"
"70","Femmine","34","42","35","40","39","42","44","49","58","65","42","43","37","46","44","52","59","62"
"70","Totale","69","82","78","75","83","79","87","90","108","114","83","86","75","87","84","99","100","111"
"71","Maschi","30","33","39","41","36","44","35","43","42","45","49","40","39","37","40","39","46","40"
"71","Femmine","43","34","42","35","40","38","41","43","49","57","61","40","43","37","47","45","51","57"
"71","Totale","73","67","81","76","76","82","76","86","91","102","110","80","82","74","87","84","97","97"
"72","Maschi","32","28","33","37","40","33","44","33","41","40","45","47","39","39","37","40","37","46"
"72","Femmine","35","43","34","43","37","42","37","41","42","49","58","60","38","42","37","48","44","51"
"72","Totale","67","71","67","80","77","75","81","74","83","89","103","107","77","81","74","88","81","97"
"73","Maschi","32","31","26","33","37","39","30","43","33","37","39","44","45","39","38","35","38","36"
"73","Femmine","37","34","44","34","43","37","40","36","41","42","48","57","59","35","42","36","48","41"
"73","Totale","69","65","70","67","80","76","70","79","74","79","87","101","104","74","80","71","86","77"
"74","Maschi","24","32","32","25","31","36","39","29","42","31","36","39","43","42","37","38","35","36"
"74","Femmine","35","34","35","43","33","42","35","39","32","41","40","47","56","59","34","42","36","48"
"74","Totale","59","66","67","68","64","78","74","68","74","72","76","86","99","101","71","80","71","84"
"75","Maschi","25","25","28","30","25","32","36","35","29","42","28","35","37","42","40","36","37","31"
"75","Femmine","39","33","33","33","44","33","41","35","38","29","39","43","47","59","57","33","42","36"
"75","Totale","64","58","61","63","69","65","77","70","67","71","67","78","84","101","97","69","79","67"
"76","Maschi","17","20","23","27","28","24","31","35","31","29","40","25","34","36","41","39","35","35"
"76","Femmine","26","39","33","32","31","41","33","40","34","35","28","39","41","46","57","57","33","42"
"76","Totale","43","59","56","59","59","65","64","75","65","64","68","64","75","82","98","96","68","77"
"77","Maschi","20","16","19","21","24","27","23","31","33","27","27","37","22","34","35","39","39","32"
"77","Femmine","27","27","39","32","30","30","38","33","40","33","33","28","35","38","46","56","56","32"
"77","Totale","47","43","58","53","54","57","61","64","73","60","60","65","57","72","81","95","95","64"
